"Time stamp","System power generated | (kW)"
"11086",57.5607
"11087",61.8674
"11088",66.1719
"11089",70.4755
"11090",108.853
"11091",146.814
"11092",184.21
"11093",220.895
"11094",204.824
"11095",188.598
"11096",172.288
"11097",156.053
"11098",178.424
"11099",198.332
"11100",215.493
"11101",229.641
"11102",187.398
"11103",147.273
"11104",109.716
"11105",75.0895
"11106",61.6792
"11107",48.444
"11108",35.4053
"11109",22.5894
"11110",15.6247
"11111",8.91308
"11112",2.493
"11113",-0.081608
"11114",-0.081608
"11115",-0.081608
"11116",-0.081608
"11117",-0.081608
"11118",-0.081608
"11119",-0.081608
"11120",-0.081608
"11121",-0.081608
"11122",-0.081608
"11123",-0.081608
"11124",-0.081608
"11125",-0.081608
"11126",-0.081608
"11127",-0.081608
"11128",-0.081608
"11129",-0.081608
"11130",-0.081608
"11131",-0.081608
"11132",-0.081608
"11133",-0.081608
"11134",-0.081608
"11135",-0.081608
"11136",-0.081608
"11137",-0.081608
"11138",-0.081608
"11139",-0.081608
"11140",-0.081608
"11141",-0.081608
"11142",-0.081608
"11143",-0.081608
"11144",-0.081608
"11145",-0.081608
"11146",-0.081608
"11147",-0.081608
"11148",-0.081608
"11149",-0.081608
"11150",-0.081608
"11151",-0.081608
"11152",-0.081608
"11153",-0.081608
"11154",-0.081608
"11155",-0.081608
"11156",-0.081608
"11157",4.85901
"11158",11.17
"11159",30.8518
"11160",49.7783
"11161",66.8113
"11162",67.6106
"11163",67.8975
"11164",67.7978
"11165",67.4075
"11166",96.5575
"11167",126.135
"11168",156.409
"11169",187.271
"11170",190.725
"11171",194.677
"11172",198.302
"11173",201.625
"11174",151.289
"11175",100.275
"11176",48.6621
"11177",-0.081608
"11178",92.4043
"11179",189.033
"11180",285.178
"11181",379.35
"11182",379.804
"11183",387.513
"11184",394.646
"11185",401.042
"11186",386.017
"11187",370.243
"11188",353.922
"11189",337.255
"11190",325.473
"11191",313.063
"11192",300.334
"11193",287.216
"11194",292.543
"11195",295.591
"11196",296.127
"11197",293.921
"11198",269.12
"11199",244.575
"11200",220.447
"11201",196.734
"11202",164.599
"11203",134.241
"11204",105.952
"11205",80.0135
"11206",52.371
"11207",29.1061
"11208",10.4894
"11209",-0.081608
"11210",-0.081608
"11211",-0.081608
"11212",-0.081608
"11213",-0.081608
"11214",-0.081608
"11215",-0.081608
"11216",-0.081608
"11217",-0.081608
"11218",-0.081608
"11219",-0.081608
"11220",-0.081608
"11221",-0.081608
"11222",-0.081608
"11223",-0.081608
"11224",-0.081608
"11225",-0.081608
"11226",-0.081608
"11227",-0.081608
"11228",-0.081608
"11229",-0.081608
"11230",-0.081608
"11231",-0.081608
"11232",-0.081608
"11233",-0.081608
"11234",-0.081608
"11235",-0.081608
"11236",-0.081608
"11237",-0.081608
"11238",-0.081608
"11239",-0.081608
"11240",-0.081608
"11241",-0.081608
"11242",-0.081608
"11243",-0.081608
"11244",-0.081608
"11245",-0.081608
"11246",-0.081608
"11247",-0.081608
"11248",-0.081608
"11249",-0.081608
"11250",-0.081608
"11251",-0.081608
"11252",-0.081608
"11253",18.8068
"11254",20.6045
"11255",43.0594
"11256",56.0982
"11257",66.9526
"11258",83.035
"11259",99.3792
"11260",115.992
"11261",132.081
"11262",157.762
"11263",191.955
"11264",233.864
"11265",282.518
"11266",302.445
"11267",322.643
"11268",343.021
"11269",363.454
"11270",378.182
"11271",392.09
"11272",405.127
"11273",417.243
"11274",418.769
"11275",418.397
"11276",416.294
"11277",412.814
"11278",415.415
"11279",417.141
"11280",417.965
"11281",417.864
"11282",392.22
"11283",365.687
"11284",338.68
"11285",311.609
"11286",317.175
"11287",321.528
"11288",324.364
"11289",325.495
"11290",320.222
"11291",313.479
"11292",305.162
"11293",295.169
"11294",271.596
"11295",248.11
"11296",224.847
"11297",201.903
"11298",168.275
"11299",136.568
"11300",107.13
"11301",80.2862
"11302",52.4724
"11303",29.0128
"11304",10.1722
"11305",-0.081608
"11306",-0.081608
"11307",-0.081608
"11308",-0.081608
"11309",-0.081608
"11310",-0.081608
"11311",-0.081608
"11312",-0.081608
"11313",-0.081608
"11314",-0.081608
"11315",-0.081608
"11316",-0.081608
"11317",-0.081608
"11318",-0.081608
"11319",-0.081608
"11320",-0.081608
"11321",-0.081608
"11322",-0.081608
"11323",-0.081608
"11324",-0.081608
"11325",-0.081608
"11326",-0.081608
"11327",-0.081608
"11328",-0.081608
"11329",-0.081608
"11330",-0.081608
"11331",-0.081608
"11332",-0.081608
"11333",-0.081608
"11334",-0.081608
"11335",-0.081608
"11336",-0.081608
"11337",-0.081608
"11338",-0.081608
"11339",-0.081608
"11340",-0.081608
"11341",-0.081608
"11342",-0.081608
"11343",-0.081608
"11344",-0.081608
"11345",-0.081608
"11346",-0.081608
"11347",-0.081608
"11348",-0.081608
"11349",21.9112
"11350",28.3233
"11351",51.4825
"11352",72.9593
"11353",96.1971
"11354",118.924
"11355",143.539
"11356",169.303
"11357",195.879
"11358",219.158
"11359",244.136
"11360",269.491
"11361",294.901
"11362",313.437
"11363",331.201
"11364",348.152
"11365",364.253
"11366",378.403
"11367",391.711
"11368",404.129
"11369",415.613
"11370",422.988
"11371",429.172
"11372",434.174
"11373",438.007
"11374",435.879
"11375",432.701
"11376",428.185
"11377",422.615
"11378",424.145
"11379",424.633
"11380",423.791
"11381",421.929
"11382",407.107
"11383",391.555
"11384",375.4
"11385",358.773
"11386",343.516
"11387",327.56
"11388",310.956
"11389",293.758
"11390",268.346
"11391",243.279
"11392",218.727
"11393",194.852
"11394",168.118
"11395",142.026
"11396",116.827
"11397",92.6963
"11398",60.3648
"11399",33.2752
"11400",11.7672
"11401",-0.081608
"11402",-0.081608
"11403",-0.081608
"11404",-0.081608
"11405",-0.081608
"11406",-0.081608
"11407",-0.081608
"11408",-0.081608
"11409",-0.081608
"11410",-0.081608
"11411",-0.081608
"11412",-0.081608
"11413",-0.081608
"11414",-0.081608
"11415",-0.081608
"11416",-0.081608
"11417",-0.081608
"11418",-0.081608
"11419",-0.081608
"11420",-0.081608
"11421",-0.081608
"11422",-0.081608
"11423",-0.081608
"11424",-0.081608
"11425",-0.081608
"11426",-0.081608
"11427",-0.081608
"11428",-0.081608
"11429",-0.081608
"11430",-0.081608
"11431",-0.081608
"11432",-0.081608
"11433",-0.081608
"11434",-0.081608
"11435",-0.081608
"11436",-0.081608
"11437",-0.081608
"11438",-0.081608
"11439",-0.081608
"11440",-0.081608
"11441",-0.081608
"11442",-0.081608
"11443",-0.081608
"11444",-0.081608
"11445",22.734
"11446",29.9202
"11447",54.9618
"11448",76.2134
"11449",99.3513
"11450",120.99
"11451",143.588
"11452",168.393
"11453",194.197
"11454",217.46
"11455",240.826
"11456",264.156
"11457",286.973
"11458",304.977
"11459",322.528
"11460",339.566
"11461",356.03
"11462",369.543
"11463",382.248
"11464",394.109
"11465",405.092
"11466",413.549
"11467",421.032
"11468",427.52
"11469",432.995
"11470",433.681
"11471",433.288
"11472",431.846
"11473",429.394
"11474",423.684
"11475",417.014
"11476",409.426
"11477",400.963
"11478",392.021
"11479",382.123
"11480",371.297
"11481",359.575
"11482",334.982
"11483",310.345
"11484",285.967
"11485",262.146
"11486",241.148
"11487",220.077
"11488",199.06
"11489",178.214
"11490",143.781
"11491",111.648
"11492",82.3394
"11493",56.1891
"11494",37.8762
"11495",21.6582
"11496",7.67206
"11497",-0.081608
"11498",-0.081608
"11499",-0.081608
"11500",-0.081608
"11501",-0.081608
"11502",-0.081608
"11503",-0.081608
"11504",-0.081608
"11505",-0.081608
"11506",-0.081608
"11507",-0.081608
"11508",-0.081608
"11509",-0.081608
"11510",-0.081608
"11511",-0.081608
"11512",-0.081608
"11513",-0.081608
"11514",-0.081608
"11515",-0.081608
"11516",-0.081608
"11517",-0.081608
"11518",-0.081608
"11519",-0.081608
"11520",-0.081608
"11521",-0.081608
"11522",-0.081608
"11523",-0.081608
"11524",-0.081608
"11525",-0.081608
"11526",-0.081608
"11527",-0.081608
"11528",-0.081608
"11529",-0.081608
"11530",-0.081608
"11531",-0.081608
"11532",-0.081608
"11533",-0.081608
"11534",-0.081608
"11535",-0.081608
"11536",-0.081608
"11537",-0.081608
"11538",-0.081608
"11539",-0.081608
"11540",-0.081608
"11541",29.9653
"11542",32.523
"11543",64.9729
"11544",79.3056
"11545",91.2119
"11546",107.228
"11547",129.824
"11548",158.845
"11549",193.865
"11550",214.134
"11551",231.705
"11552",251.859
"11553",270.863
"11554",287.548
"11555",303.807
"11556",319.578
"11557",334.802
"11558",348.283
"11559",360.799
"11560",372.33
"11561",382.856
"11562",378.298
"11563",371.774
"11564",363.529
"11565",353.801
"11566",316.78
"11567",277.246
"11568",235.665
"11569",192.588
"11570",164.219
"11571",135.478
"11572",106.453
"11573",77.2116
"11574",104.448
"11575",131.067
"11576",156.939
"11577",181.936
"11578",176.529
"11579",170.717
"11580",164.461
"11581",157.724
"11582",139.407
"11583",121.27
"11584",103.397
"11585",85.8644
"11586",74.4222
"11587",62.6911
"11588",50.7175
"11589",38.5141
"11590",26.5155
"11591",15.3783
"11592",5.17744
"11593",-0.081608
"11594",-0.081608
"11595",-0.081608
"11596",-0.081608
"11597",-0.081608
"11598",-0.081608
"11599",-0.081608
"11600",-0.081608
"11601",-0.081608
"11602",-0.081608
"11603",-0.081608
"11604",-0.081608
"11605",-0.081608
"11606",-0.081608
"11607",-0.081608
"11608",-0.081608
"11609",-0.081608
"11610",-0.081608
"11611",-0.081608
"11612",-0.081608
"11613",-0.081608
"11614",-0.081608
"11615",-0.081608
"11616",-0.081608
"11617",-0.081608
"11618",-0.081608
"11619",-0.081608
"11620",-0.081608
"11621",-0.081608
"11622",-0.081608
"11623",-0.081608
"11624",-0.081608
"11625",-0.081608
"11626",-0.081608
"11627",-0.081608
"11628",-0.081608
"11629",-0.081608
"11630",-0.081608
"11631",-0.081608
"11632",-0.081608
"11633",-0.081608
"11634",-0.081608
"11635",-0.081608
"11636",-0.081608
"11637",30.3137
"11638",33.0225
"11639",68.178
"11640",86.286
"11641",105.39
"11642",121.369
"11643",139.814
"11644",159.7
"11645",180.713
"11646",197.445
"11647",213.643
"11648",229.302
"11649",244.102
"11650",263.937
"11651",286.687
"11652",311.936
"11653",339.234
"11654",351.794
"11655",363.609
"11656",374.652
"11657",384.9
"11658",377.396
"11659",367.176
"11660",354.474
"11661",339.567
"11662",349.303
"11663",358.836
"11664",367.993
"11665",376.603
"11666",362.609
"11667",348.056
"11668",333.096
"11669",317.887
"11670",247.33
"11671",173.711
"11672",98.8441
"11673",24.1036
"11674",33.9823
"11675",43.8783
"11676",53.7955
"11677",63.7368
"11678",54.6793
"11679",45.591
"11680",36.4664
"11681",27.2996
"11682",21.0866
"11683",14.8262
"11684",8.51642
"11685",2.15888
"11686",0.641134
"11687",-0.081608
"11688",-0.081608
"11689",-0.081608
"11690",-0.081608
"11691",-0.081608
"11692",-0.081608
"11693",-0.081608
"11694",-0.081608
"11695",-0.081608
"11696",-0.081608
"11697",-0.081608
"11698",-0.081608
"11699",-0.081608
"11700",-0.081608
"11701",-0.081608
"11702",-0.081608
"11703",-0.081608
"11704",-0.081608
"11705",-0.081608
"11706",-0.081608
"11707",-0.081608
"11708",-0.081608
"11709",-0.081608
"11710",-0.081608
"11711",-0.081608
"11712",-0.081608
"11713",-0.081608
"11714",-0.081608
"11715",-0.081608
"11716",-0.081608
"11717",-0.081608
"11718",-0.081608
"11719",-0.081608
"11720",-0.081608
"11721",-0.081608
"11722",-0.081608
"11723",-0.081608
"11724",-0.081608
"11725",-0.081608
"11726",-0.081608
"11727",-0.081608
"11728",-0.081608
"11729",-0.081608
"11730",-0.081608
"11731",-0.081608
"11732",-0.081608
"11733",30.0399
"11734",27.3238
"11735",42.3133
"11736",43.2774
"11737",42.6046
"11738",53.8361
"11739",64.9341
"11740",75.8864
"11741",86.7047
"11742",105.153
"11743",123.825
"11744",142.706
"11745",161.744
"11746",162.81
"11747",163.682
"11748",164.377
"11749",164.913
"11750",150.127
"11751",135.267
"11752",120.338
"11753",105.346
"11754",91.247
"11755",77.1447
"11756",63.0385
"11757",48.9271
"11758",84.6002
"11759",120.724
"11760",156.198
"11761",191.44
"11762",188.825
"11763",187.157
"11764",185.454
"11765",183.703
"11766",173.983
"11767",164.263
"11768",154.552
"11769",144.858
"11770",121.473
"11771",97.9903
"11772",74.4652
"11773",50.9427
"11774",47.4663
"11775",43.9833
"11776",40.4913
"11777",36.9872
"11778",30.3775
"11779",23.7172
"11780",17.0035
"11781",10.2364
"11782",6.84667
"11783",3.43403
"11784",-0.081608
"11785",-0.081608
"11786",-0.081608
"11787",-0.081608
"11788",-0.081608
"11789",-0.081608
"11790",-0.081608
"11791",-0.081608
"11792",-0.081608
"11793",-0.081608
"11794",-0.081608
"11795",-0.081608
"11796",-0.081608
"11797",-0.081608
"11798",-0.081608
"11799",-0.081608
"11800",-0.081608
"11801",-0.081608
"11802",-0.081608
"11803",-0.081608
"11804",-0.081608
"11805",-0.081608
"11806",-0.081608
"11807",-0.081608
"11808",-0.081608
"11809",-0.081608
"11810",-0.081608
"11811",-0.081608
"11812",-0.081608
"11813",-0.081608
"11814",-0.081608
"11815",-0.081608
"11816",-0.081608
"11817",-0.081608
"11818",-0.081608
"11819",-0.081608
"11820",-0.081608
"11821",-0.081608
"11822",-0.081608
"11823",-0.081608
"11824",-0.081608
"11825",-0.081608
"11826",-0.081608
"11827",-0.081608
"11828",9.33375
"11829",21.4495
"11830",28.7921
"11831",47.9321
"11832",58.5233
"11833",68.4212
"11834",80.7351
"11835",92.9506
"11836",105.107
"11837",117.23
"11838",139.26
"11839",162.311
"11840",186.419
"11841",211.306
"11842",209.747
"11843",207.84
"11844",205.178
"11845",201.822
"11846",247.316
"11847",295.855
"11848",347.611
"11849",401.796
"11850",405.312
"11851",410.701
"11852",415.173
"11853",418.729
"11854",414.072
"11855",408.349
"11856",401.669
"11857",394.148
"11858",390.657
"11859",386.431
"11860",381.455
"11861",375.718
"11862",374.421
"11863",371.912
"11864",368.078
"11865",362.807
"11866",347.612
"11867",331.746
"11868",315.259
"11869",298.2
"11870",277.21
"11871",256.074
"11872",234.882
"11873",213.72
"11874",180.003
"11875",147.652
"11876",117.639
"11877",90.2506
"11878",59.9652
"11879",34.0519
"11880",12.7989
"11881",-0.081608
"11882",-0.081608
"11883",-0.081608
"11884",-0.081608
"11885",-0.081608
"11886",-0.081608
"11887",-0.081608
"11888",-0.081608
"11889",-0.081608
"11890",-0.081608
"11891",-0.081608
"11892",-0.081608
"11893",-0.081608
"11894",-0.081608
"11895",-0.081608
"11896",-0.081608
"11897",-0.081608
"11898",-0.081608
"11899",-0.081608
"11900",-0.081608
"11901",-0.081608
"11902",-0.081608
"11903",-0.081608
"11904",-0.081608
"11905",-0.081608
"11906",-0.081608
"11907",-0.081608
"11908",-0.081608
"11909",-0.081608
"11910",-0.081608
"11911",-0.081608
"11912",-0.081608
"11913",-0.081608
"11914",-0.081608
"11915",-0.081608
"11916",-0.081608
"11917",-0.081608
"11918",-0.081608
"11919",-0.081608
"11920",-0.081608
"11921",-0.081608
"11922",-0.081608
"11923",-0.081608
"11924",11.3877
"11925",26.7456
"11926",40.2271
"11927",64.0189
"11928",85.1353
"11929",109.366
"11930",132.235
"11931",156.866
"11932",182.704
"11933",209.453
"11934",233.007
"11935",256.262
"11936",279.057
"11937",298.057
"11938",315.367
"11939",332.024
"11940",347.938
"11941",363.025
"11942",375.356
"11943",386.705
"11944",397.037
"11945",406.327
"11946",412.014
"11947",416.556
"11948",419.982
"11949",422.324
"11950",422.157
"11951",420.968
"11952",418.803
"11953",415.711
"11954",414.958
"11955",413.112
"11956",410.148
"11957",406.048
"11958",396.842
"11959",386.64
"11960",375.483
"11961",363.425
"11962",347.295
"11963",330.429
"11964",312.952
"11965",294.991
"11966",274.074
"11967",252.783
"11968",231.317
"11969",209.856
"11970",182.082
"11971",154.529
"11972",128.155
"11973",103.165
"11974",68.2318
"11975",38.5354
"11976",14.4619
"11977",-0.081608
"11978",-0.081608
"11979",-0.081608
"11980",-0.081608
"11981",-0.081608
"11982",-0.081608
"11983",-0.081608
"11984",-0.081608
"11985",-0.081608
"11986",-0.081608
"11987",-0.081608
"11988",-0.081608
"11989",-0.081608
"11990",-0.081608
"11991",-0.081608
"11992",-0.081608
"11993",-0.081608
"11994",-0.081608
"11995",-0.081608
"11996",-0.081608
"11997",-0.081608
"11998",-0.081608
"11999",-0.081608
"12000",-0.081608
"12001",-0.081608
"12002",-0.081608
"12003",-0.081608
"12004",-0.081608
"12005",-0.081608
"12006",-0.081608
"12007",-0.081608
"12008",-0.081608
"12009",-0.081608
"12010",-0.081608
"12011",-0.081608
"12012",-0.081608
"12013",-0.081608
"12014",-0.081608
"12015",-0.081608
"12016",-0.081608
"12017",-0.081608
"12018",-0.081608
"12019",-0.081608
"12020",12.1467
"12021",28.435
"12022",43.8788
"12023",66.1249
"12024",86.355
"12025",109.48
"12026",129.783
"12027",152.868
"12028",177.211
"12029",202.452
"12030",224.582
"12031",246.386
"12032",267.752
"12033",287.299
"12034",303.841
"12035",319.869
"12036",335.326
"12037",350.16
"12038",363.291
"12039",375.713
"12040",387.385
"12041",398.266
"12042",406.198
"12043",413.092
"12044",418.933
"12045",423.708
"12046",426.576
"12047",428.398
"12048",429.165
"12049",428.869
"12050",416.495
"12051",403.06
"12052",388.761
"12053",373.814
"12054",376.381
"12055",377.555
"12056",377.174
"12057",375.082
"12058",354.617
"12059",333.825
"12060",312.87
"12061",291.915
"12062",260.578
"12063",230.359
"12064",201.561
"12065",174.462
"12066",135.158
"12067",98.5596
"12068",65.6912
"12069",36.9373
"12070",25.7804
"12071",15.163
"12072",5.14083
"12073",-0.081608
"12074",-0.081608
"12075",-0.081608
"12076",-0.081608
"12077",-0.081608
"12078",-0.081608
"12079",-0.081608
"12080",-0.081608
"12081",-0.081608
"12082",-0.081608
"12083",-0.081608
"12084",-0.081608
"12085",-0.081608
"12086",-0.081608
"12087",-0.081608
"12088",-0.081608
"12089",-0.081608
"12090",-0.081608
"12091",-0.081608
"12092",-0.081608
"12093",-0.081608
